5eb185c46dd411b222dd3645,"菲利浦·诺瓦雷,赛尔乔·卡斯特利托,蒂兹亚娜·罗达托",https://p0.meituan.net/movie/76fc92cfa6c8f2959431b8aa604ef7ae126414.jpg@160w_220h_1e_1c,85,9.2,：1988-11-17(意大利),天堂电影院
5eb185c46dd411b222dd3646,"玛德琳·卡罗尔,卡兰·麦克奥利菲,艾丹·奎因",https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@160w_220h_1e_1c,86,8.9,：2010-07-26(美国),怦然心动
5eb185c46dd411b222dd3647,"费雯·丽,克拉克·盖博,奥利维娅·德哈维兰",https://p0.meituan.net/movie/223c3e186db3ab4ea3bb14508c709400427933.jpg@160w_220h_1e_1c,87,9.1,：1939-12-15(美国),乱世佳人
5eb185c46dd411b222dd3648,"凯文·科斯特纳,克林特·伊斯特伍德,T·J·劳瑟",https://p1.meituan.net/movie/30310858fdab34c7a17cfd7ec8ad8bfc112201.jpg@160w_220h_1e_1c,88,8.9,：1993-11-24(美国),完美的世界
5eb185c46dd411b222dd3649,"张国荣,张丰毅,巩俐",https://p0.meituan.net/movie/ce4da3e03e655b5b88ed31b5cd7896cf62472.jpg@160w_220h_1e_1c,89,9.5,：1993-07-26,霸王别姬
5eb185c46dd411b222dd364a,"三船敏郎,志村乔,千秋实",https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@160w_220h_1e_1c,90,9.1,：1954-04-26(日本),七武士
5eb185c46dd411b222dd364b,"Forest,理查·基尔,琼·艾伦",https://p0.meituan.net/movie/5f0a709378d6b567807aa9685610f818282136.jpg@160w_220h_1e_1c,91,9.2,：2009-06-13(美国),忠犬八公的故事
5eb185c46dd411b222dd364c,"里克·奥巴瑞,路易·西霍尤斯,哈迪·琼斯",https://p0.meituan.net/movie/eb2ea56996f21e7fb47b1a0736c7f177258901.jpg@160w_220h_1e_1c,92,8.9,：2009-07-31(美国),海豚湾
5eb185c46dd411b222dd364d,"汤姆·汉克斯,马特·达蒙,汤姆·塞兹摩尔",https://p1.meituan.net/movie/a2a287c77415dc1f85b04d288f7d63ab1089754.jpg@160w_220h_1e_1c,93,8.9,：1998-11-13,拯救大兵瑞恩
5eb185c46dd411b222dd364e,"本·贝尔特,艾丽莎·奈特,杰夫·格尔林",https://p0.meituan.net/movie/267dd2483f0fb57081474c00fbea38451415571.jpg@160w_220h_1e_1c,94,9.3,：2008-06-27(美国),机器人总动员
5eb185c46dd411b222dd364f,"史蒂夫·卡瑞尔,杰森·席格尔,拉塞尔·布兰德",https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@160w_220h_1e_1c,95,8.9,：2010-06-20(俄罗斯),神偷奶爸
5eb185c46dd411b222dd3650,"热拉尔·朱尼奥,让-巴蒂斯特·莫尼耶,玛丽·布奈尔",https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@160w_220h_1e_1c,96,8.8,：2004-10-16,放牛班的春天
5eb185c46dd411b222dd3651,"孔刘,郑有美,金智英",https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@160w_220h_1e_1c,97,8.8,：2011-09-22(韩国),熔炉
5eb185c46dd411b222dd3652,"萨姆·沃辛顿,佐伊·索尔达娜,米歇尔·罗德里格兹",https://p1.meituan.net/movie/e540384dc6c9f63bdb27cc554588a77f44305.jpg@160w_220h_1e_1c,98,9.0,：2010-01-04,阿凡达
5eb185c46dd411b222dd3653,"柊瑠美,周冬雨,入野自由",https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@160w_220h_1e_1c,99,9.3,：2019-06-21,千与千寻
5eb185c46dd411b222dd3654,"约翰·C·赖利,萨拉·西尔弗曼,简·林奇",https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@160w_220h_1e_1c,100,9.0,：2012-11-06,无敌破坏王
